delta,midgamma,lowgamma,theta,highalpha,lowalpha,highbeta,lowbeta,state
1229064-148693-998851-129759-1445293-86006-43628-551776,951022-117833-53799-29926-36162-41386-87492-388105,168733-3972-20029-3429-18884-19342-8908-91083,145805-1440-11715-3744-36367-18021-18102-21722,74524-1539-19593-7486-9357-7214-23964-27563,50316-2967-11331-4574-29971-8723-11552-44538,67855-1253-4679-4606-14693-5236-9286-42279,43253-3832-3746-3540-8420-3160-5716-50050,easy
148693-998851-129759-1445293-86006-43628-551776-66240,117833-53799-29926-36162-41386-87492-388105-23360,3972-20029-3429-18884-19342-8908-91083-6322,1440-11715-3744-36367-18021-18102-21722-7171,1539-19593-7486-9357-7214-23964-27563-8959,2967-11331-4574-29971-8723-11552-44538-6107,1253-4679-4606-14693-5236-9286-42279-1794,3832-3746-3540-8420-3160-5716-50050-5206,easy
998851-129759-1445293-86006-43628-551776-66240-1849186,53799-29926-36162-41386-87492-388105-23360-962256,20029-3429-18884-19342-8908-91083-6322-79346,11715-3744-36367-18021-18102-21722-7171-57589,19593-7486-9357-7214-23964-27563-8959-108388,11331-4574-29971-8723-11552-44538-6107-33918,4679-4606-14693-5236-9286-42279-1794-38263,3746-3540-8420-3160-5716-50050-5206-25659,easy
129759-1445293-86006-43628-551776-66240-1849186-117168,29926-36162-41386-87492-388105-23360-962256-15539,3429-18884-19342-8908-91083-6322-79346-1535,3744-36367-18021-18102-21722-7171-57589-4901,7486-9357-7214-23964-27563-8959-108388-1857,4574-29971-8723-11552-44538-6107-33918-4721,4606-14693-5236-9286-42279-1794-38263-2284,3540-8420-3160-5716-50050-5206-25659-921,easy
1445293-86006-43628-551776-66240-1849186-117168-117168,36162-41386-87492-388105-23360-962256-15539-15539,18884-19342-8908-91083-6322-79346-1535-1535,36367-18021-18102-21722-7171-57589-4901-4901,9357-7214-23964-27563-8959-108388-1857-1857,29971-8723-11552-44538-6107-33918-4721-4721,14693-5236-9286-42279-1794-38263-2284-2284,8420-3160-5716-50050-5206-25659-921-921,easy
86006-43628-551776-66240-1849186-117168-117168-1628092,41386-87492-388105-23360-962256-15539-15539-264774,19342-8908-91083-6322-79346-1535-1535-58294,18021-18102-21722-7171-57589-4901-4901-110953,7214-23964-27563-8959-108388-1857-1857-23806,8723-11552-44538-6107-33918-4721-4721-60748,5236-9286-42279-1794-38263-2284-2284-41721,3160-5716-50050-5206-25659-921-921-38344,easy
43628-551776-66240-1849186-117168-117168-1628092-1496874,87492-388105-23360-962256-15539-15539-264774-41769,8908-91083-6322-79346-1535-1535-58294-6741,18102-21722-7171-57589-4901-4901-110953-6209,23964-27563-8959-108388-1857-1857-23806-5392,11552-44538-6107-33918-4721-4721-60748-12628,9286-42279-1794-38263-2284-2284-41721-13031,5716-50050-5206-25659-921-921-38344-7544,easy
551776-66240-1849186-117168-117168-1628092-1496874-624470,388105-23360-962256-15539-15539-264774-41769-249890,91083-6322-79346-1535-1535-58294-6741-6919,21722-7171-57589-4901-4901-110953-6209-28827,27563-8959-108388-1857-1857-23806-5392-8727,44538-6107-33918-4721-4721-60748-12628-17518,42279-1794-38263-2284-2284-41721-13031-6708,50050-5206-25659-921-921-38344-7544-10728,easy
66240-1849186-117168-117168-1628092-1496874-624470-406234,23360-962256-15539-15539-264774-41769-249890-99982,6322-79346-1535-1535-58294-6741-6919-29888,7171-57589-4901-4901-110953-6209-28827-14299,8959-108388-1857-1857-23806-5392-8727-5839,6107-33918-4721-4721-60748-12628-17518-12644,1794-38263-2284-2284-41721-13031-6708-8407,5206-25659-921-921-38344-7544-10728-7282,easy
1849186-117168-117168-1628092-1496874-624470-406234-589509,962256-15539-15539-264774-41769-249890-99982-39346,79346-1535-1535-58294-6741-6919-29888-5622,57589-4901-4901-110953-6209-28827-14299-6035,108388-1857-1857-23806-5392-8727-5839-915,33918-4721-4721-60748-12628-17518-12644-3387,38263-2284-2284-41721-13031-6708-8407-3094,25659-921-921-38344-7544-10728-7282-1582,easy
117168-117168-1628092-1496874-624470-406234-589509-892087,15539-15539-264774-41769-249890-99982-39346-189153,1535-1535-58294-6741-6919-29888-5622-29206,4901-4901-110953-6209-28827-14299-6035-9660,1857-1857-23806-5392-8727-5839-915-17405,4721-4721-60748-12628-17518-12644-3387-13176,2284-2284-41721-13031-6708-8407-3094-7917,921-921-38344-7544-10728-7282-1582-8083,easy
117168-1628092-1496874-624470-406234-589509-892087-1204072,15539-264774-41769-249890-99982-39346-189153-178011,1535-58294-6741-6919-29888-5622-29206-69340,4901-110953-6209-28827-14299-6035-9660-14474,1857-23806-5392-8727-5839-915-17405-13689,4721-60748-12628-17518-12644-3387-13176-38885,2284-41721-13031-6708-8407-3094-7917-18333,921-38344-7544-10728-7282-1582-8083-28808,easy
1628092-1496874-624470-406234-589509-892087-1204072-1126911,264774-41769-249890-99982-39346-189153-178011-482444,58294-6741-6919-29888-5622-29206-69340-85924,110953-6209-28827-14299-6035-9660-14474-92595,23806-5392-8727-5839-915-17405-13689-35770,60748-12628-17518-12644-3387-13176-38885-50998,41721-13031-6708-8407-3094-7917-18333-27235,38344-7544-10728-7282-1582-8083-28808-24317,easy
1496874-624470-406234-589509-892087-1204072-1126911-1248418,41769-249890-99982-39346-189153-178011-482444-544330,6741-6919-29888-5622-29206-69340-85924-35209,6209-28827-14299-6035-9660-14474-92595-35002,5392-8727-5839-915-17405-13689-35770-46379,12628-17518-12644-3387-13176-38885-50998-38403,13031-6708-8407-3094-7917-18333-27235-27697,7544-10728-7282-1582-8083-28808-24317-45782,easy
624470-406234-589509-892087-1204072-1126911-1248418-1414480,249890-99982-39346-189153-178011-482444-544330-107535,6919-29888-5622-29206-69340-85924-35209-6646,28827-14299-6035-9660-14474-92595-35002-12072,8727-5839-915-17405-13689-35770-46379-25377,17518-12644-3387-13176-38885-50998-38403-18557,6708-8407-3094-7917-18333-27235-27697-25483,10728-7282-1582-8083-28808-24317-45782-28710,easy
406234-589509-892087-1204072-1126911-1248418-1414480-175559,99982-39346-189153-178011-482444-544330-107535-275330,29888-5622-29206-69340-85924-35209-6646-109856,14299-6035-9660-14474-92595-35002-12072-40717,5839-915-17405-13689-35770-46379-25377-12885,12644-3387-13176-38885-50998-38403-18557-49440,8407-3094-7917-18333-27235-27697-25483-43155,7282-1582-8083-28808-24317-45782-28710-28310,easy
589509-892087-1204072-1126911-1248418-1414480-175559-607239,39346-189153-178011-482444-544330-107535-275330-87212,5622-29206-69340-85924-35209-6646-109856-22518,6035-9660-14474-92595-35002-12072-40717-6987,915-17405-13689-35770-46379-25377-12885-12085,3387-13176-38885-50998-38403-18557-49440-11817,3094-7917-18333-27235-27697-25483-43155-8066,1582-8083-28808-24317-45782-28710-28310-8188,easy
892087-1204072-1126911-1248418-1414480-175559-607239-2625120,189153-178011-482444-544330-107535-275330-87212-147466,29206-69340-85924-35209-6646-109856-22518-30149,9660-14474-92595-35002-12072-40717-6987-11561,17405-13689-35770-46379-25377-12885-12085-5712,13176-38885-50998-38403-18557-49440-11817-7810,7917-18333-27235-27697-25483-43155-8066-4556,8083-28808-24317-45782-28710-28310-8188-9029,easy
1204072-1126911-1248418-1414480-175559-607239-2625120-297475,178011-482444-544330-107535-275330-87212-147466-55631,69340-85924-35209-6646-109856-22518-30149-34198,14474-92595-35002-12072-40717-6987-11561-8126,13689-35770-46379-25377-12885-12085-5712-3303,38885-50998-38403-18557-49440-11817-7810-7004,18333-27235-27697-25483-43155-8066-4556-5782,28808-24317-45782-28710-28310-8188-9029-3817,easy
1126911-1248418-1414480-175559-607239-2625120-297475-6095,482444-544330-107535-275330-87212-147466-55631-18989,85924-35209-6646-109856-22518-30149-34198-39447,92595-35002-12072-40717-6987-11561-8126-9117,35770-46379-25377-12885-12085-5712-3303-11992,50998-38403-18557-49440-11817-7810-7004-14416,27235-27697-25483-43155-8066-4556-5782-10184,24317-45782-28710-28310-8188-9029-3817-12019,easy
1248418-1414480-175559-607239-2625120-297475-6095-99425,544330-107535-275330-87212-147466-55631-18989-24780,35209-6646-109856-22518-30149-34198-39447-3851,35002-12072-40717-6987-11561-8126-9117-4277,46379-25377-12885-12085-5712-3303-11992-6123,38403-18557-49440-11817-7810-7004-14416-2446,27697-25483-43155-8066-4556-5782-10184-3881,45782-28710-28310-8188-9029-3817-12019-2022,easy
1414480-175559-607239-2625120-297475-6095-99425-192316,107535-275330-87212-147466-55631-18989-24780-76743,6646-109856-22518-30149-34198-39447-3851-5605,12072-40717-6987-11561-8126-9117-4277-8706,25377-12885-12085-5712-3303-11992-6123-3202,18557-49440-11817-7810-7004-14416-2446-8819,25483-43155-8066-4556-5782-10184-3881-7978,28710-28310-8188-9029-3817-12019-2022-4282,easy
175559-607239-2625120-297475-6095-99425-192316-75997,275330-87212-147466-55631-18989-24780-76743-23162,109856-22518-30149-34198-39447-3851-5605-4221,40717-6987-11561-8126-9117-4277-8706-5266,12885-12085-5712-3303-11992-6123-3202-10888,49440-11817-7810-7004-14416-2446-8819-8277,43155-8066-4556-5782-10184-3881-7978-12070,28310-8188-9029-3817-12019-2022-4282-5456,easy
607239-2625120-297475-6095-99425-192316-75997-365852,87212-147466-55631-18989-24780-76743-23162-282182,22518-30149-34198-39447-3851-5605-4221-84981,6987-11561-8126-9117-4277-8706-5266-48777,12085-5712-3303-11992-6123-3202-10888-91074,11817-7810-7004-14416-2446-8819-8277-58328,8066-4556-5782-10184-3881-7978-12070-57466,8188-9029-3817-12019-2022-4282-5456-45983,easy
2625120-297475-6095-99425-192316-75997-365852-1115394,147466-55631-18989-24780-76743-23162-282182-96903,30149-34198-39447-3851-5605-4221-84981-14017,11561-8126-9117-4277-8706-5266-48777-7019,5712-3303-11992-6123-3202-10888-91074-7306,7810-7004-14416-2446-8819-8277-58328-3259,4556-5782-10184-3881-7978-12070-57466-2616,9029-3817-12019-2022-4282-5456-45983-3353,easy
297475-6095-99425-192316-75997-365852-1115394-213703,55631-18989-24780-76743-23162-282182-96903-22061,34198-39447-3851-5605-4221-84981-14017-6495,8126-9117-4277-8706-5266-48777-7019-9248,3303-11992-6123-3202-10888-91074-7306-11577,7004-14416-2446-8819-8277-58328-3259-5561,5782-10184-3881-7978-12070-57466-2616-1971,3817-12019-2022-4282-5456-45983-3353-1373,easy
6095-99425-192316-75997-365852-1115394-213703-587766,18989-24780-76743-23162-282182-96903-22061-25531,39447-3851-5605-4221-84981-14017-6495-4723,9117-4277-8706-5266-48777-7019-9248-5474,11992-6123-3202-10888-91074-7306-11577-5378,14416-2446-8819-8277-58328-3259-5561-2510,10184-3881-7978-12070-57466-2616-1971-5189,12019-2022-4282-5456-45983-3353-1373-1366,easy
99425-192316-75997-365852-1115394-213703-587766-1524095,24780-76743-23162-282182-96903-22061-25531-30101,3851-5605-4221-84981-14017-6495-4723-12883,4277-8706-5266-48777-7019-9248-5474-5469,6123-3202-10888-91074-7306-11577-5378-8968,2446-8819-8277-58328-3259-5561-2510-18188,3881-7978-12070-57466-2616-1971-5189-3367,2022-4282-5456-45983-3353-1373-1366-4327,easy
192316-75997-365852-1115394-213703-587766-1524095-111792,76743-23162-282182-96903-22061-25531-30101-84734,5605-4221-84981-14017-6495-4723-12883-9234,8706-5266-48777-7019-9248-5474-5469-3286,3202-10888-91074-7306-11577-5378-8968-6698,8819-8277-58328-3259-5561-2510-18188-11290,7978-12070-57466-2616-1971-5189-3367-17389,4282-5456-45983-3353-1373-1366-4327-2629,easy
75997-365852-1115394-213703-587766-1524095-111792-1031630,23162-282182-96903-22061-25531-30101-84734-34035,4221-84981-14017-6495-4723-12883-9234-15258,5266-48777-7019-9248-5474-5469-3286-15222,10888-91074-7306-11577-5378-8968-6698-6006,8277-58328-3259-5561-2510-18188-11290-9575,12070-57466-2616-1971-5189-3367-17389-10096,5456-45983-3353-1373-1366-4327-2629-3547,easy
365852-1115394-213703-587766-1524095-111792-1031630-773147,282182-96903-22061-25531-30101-84734-34035-245256,84981-14017-6495-4723-12883-9234-15258-37753,48777-7019-9248-5474-5469-3286-15222-77234,91074-7306-11577-5378-8968-6698-6006-26326,58328-3259-5561-2510-18188-11290-9575-20529,57466-2616-1971-5189-3367-17389-10096-18618,45983-3353-1373-1366-4327-2629-3547-22859,easy
1115394-213703-587766-1524095-111792-1031630-773147-331271,96903-22061-25531-30101-84734-34035-245256-417910,14017-6495-4723-12883-9234-15258-37753-212434,7019-9248-5474-5469-3286-15222-77234-32919,7306-11577-5378-8968-6698-6006-26326-26515,3259-5561-2510-18188-11290-9575-20529-18379,2616-1971-5189-3367-17389-10096-18618-31349,3353-1373-1366-4327-2629-3547-22859-31061,easy
213703-587766-1524095-111792-1031630-773147-331271-185123,22061-25531-30101-84734-34035-245256-417910-100285,6495-4723-12883-9234-15258-37753-212434-2685,9248-5474-5469-3286-15222-77234-32919-3337,11577-5378-8968-6698-6006-26326-26515-3059,5561-2510-18188-11290-9575-20529-18379-7027,1971-5189-3367-17389-10096-18618-31349-3733,1373-1366-4327-2629-3547-22859-31061-2153,easy
587766-1524095-111792-1031630-773147-331271-185123-420175,25531-30101-84734-34035-245256-417910-100285-130065,4723-12883-9234-15258-37753-212434-2685-119232,5474-5469-3286-15222-77234-32919-3337-22037,5378-8968-6698-6006-26326-26515-3059-55183,2510-18188-11290-9575-20529-18379-7027-49739,5189-3367-17389-10096-18618-31349-3733-19964,1366-4327-2629-3547-22859-31061-2153-25097,easy
1524095-111792-1031630-773147-331271-185123-420175-2875130,30101-84734-34035-245256-417910-100285-130065-1293506,12883-9234-15258-37753-212434-2685-119232-142386,5469-3286-15222-77234-32919-3337-22037-53271,8968-6698-6006-26326-26515-3059-55183-37688,18188-11290-9575-20529-18379-7027-49739-35719,3367-17389-10096-18618-31349-3733-19964-31224,4327-2629-3547-22859-31061-2153-25097-66020,easy
111792-1031630-773147-331271-185123-420175-2875130-832070,84734-34035-245256-417910-100285-130065-1293506-942598,9234-15258-37753-212434-2685-119232-142386-103265,3286-15222-77234-32919-3337-22037-53271-75856,6698-6006-26326-26515-3059-55183-37688-14735,11290-9575-20529-18379-7027-49739-35719-41436,17389-10096-18618-31349-3733-19964-31224-61582,2629-3547-22859-31061-2153-25097-66020-56689,easy
1031630-773147-331271-185123-420175-2875130-832070-670722,34035-245256-417910-100285-130065-1293506-942598-42307,15258-37753-212434-2685-119232-142386-103265-20088,15222-77234-32919-3337-22037-53271-75856-5858,6006-26326-26515-3059-55183-37688-14735-1771,9575-20529-18379-7027-49739-35719-41436-5448,10096-18618-31349-3733-19964-31224-61582-8585,3547-22859-31061-2153-25097-66020-56689-6216,easy
773147-331271-185123-420175-2875130-832070-670722-1949040,245256-417910-100285-130065-1293506-942598-42307-376687,37753-212434-2685-119232-142386-103265-20088-84188,77234-32919-3337-22037-53271-75856-5858-95761,26326-26515-3059-55183-37688-14735-1771-53481,20529-18379-7027-49739-35719-41436-5448-47711,18618-31349-3733-19964-31224-61582-8585-40035,22859-31061-2153-25097-66020-56689-6216-34564,easy
331271-185123-420175-2875130-832070-670722-1949040-214597,417910-100285-130065-1293506-942598-42307-376687-44457,212434-2685-119232-142386-103265-20088-84188-5623,32919-3337-22037-53271-75856-5858-95761-13005,26515-3059-55183-37688-14735-1771-53481-4360,18379-7027-49739-35719-41436-5448-47711-8357,31349-3733-19964-31224-61582-8585-40035-8128,31061-2153-25097-66020-56689-6216-34564-9968,easy
185123-420175-2875130-832070-670722-1949040-214597-1240097,100285-130065-1293506-942598-42307-376687-44457-104738,2685-119232-142386-103265-20088-84188-5623-18337,3337-22037-53271-75856-5858-95761-13005-1179,3059-55183-37688-14735-1771-53481-4360-19524,7027-49739-35719-41436-5448-47711-8357-7129,3733-19964-31224-61582-8585-40035-8128-5806,2153-25097-66020-56689-6216-34564-9968-9584,easy
420175-2875130-832070-670722-1949040-214597-1240097-600650,130065-1293506-942598-42307-376687-44457-104738-111709,119232-142386-103265-20088-84188-5623-18337-55125,22037-53271-75856-5858-95761-13005-1179-43730,55183-37688-14735-1771-53481-4360-19524-24129,49739-35719-41436-5448-47711-8357-7129-22686,19964-31224-61582-8585-40035-8128-5806-21315,25097-66020-56689-6216-34564-9968-9584-17733,easy
2875130-832070-670722-1949040-214597-1240097-600650-769905,1293506-942598-42307-376687-44457-104738-111709-29808,142386-103265-20088-84188-5623-18337-55125-10100,53271-75856-5858-95761-13005-1179-43730-4063,37688-14735-1771-53481-4360-19524-24129-9057,35719-41436-5448-47711-8357-7129-22686-3700,31224-61582-8585-40035-8128-5806-21315-4107,66020-56689-6216-34564-9968-9584-17733-7771,easy
832070-670722-1949040-214597-1240097-600650-769905-1102060,942598-42307-376687-44457-104738-111709-29808-214091,103265-20088-84188-5623-18337-55125-10100-78178,75856-5858-95761-13005-1179-43730-4063-34539,14735-1771-53481-4360-19524-24129-9057-48642,41436-5448-47711-8357-7129-22686-3700-44082,61582-8585-40035-8128-5806-21315-4107-53280,56689-6216-34564-9968-9584-17733-7771-24910,easy
670722-1949040-214597-1240097-600650-769905-1102060-1977837,42307-376687-44457-104738-111709-29808-214091-78325,20088-84188-5623-18337-55125-10100-78178-56406,5858-95761-13005-1179-43730-4063-34539-160837,1771-53481-4360-19524-24129-9057-48642-18246,5448-47711-8357-7129-22686-3700-44082-82097,8585-40035-8128-5806-21315-4107-53280-48471,6216-34564-9968-9584-17733-7771-24910-33946,easy
1949040-214597-1240097-600650-769905-1102060-1977837-127735,376687-44457-104738-111709-29808-214091-78325-72914,84188-5623-18337-55125-10100-78178-56406-15219,95761-13005-1179-43730-4063-34539-160837-20442,53481-4360-19524-24129-9057-48642-18246-15317,47711-8357-7129-22686-3700-44082-82097-21731,40035-8128-5806-21315-4107-53280-48471-5191,34564-9968-9584-17733-7771-24910-33946-4020,easy
214597-1240097-600650-769905-1102060-1977837-127735-169801,44457-104738-111709-29808-214091-78325-72914-313416,5623-18337-55125-10100-78178-56406-15219-21111,13005-1179-43730-4063-34539-160837-20442-131819,4360-19524-24129-9057-48642-18246-15317-57031,8357-7129-22686-3700-44082-82097-21731-64778,8128-5806-21315-4107-53280-48471-5191-71184,9968-9584-17733-7771-24910-33946-4020-105239,easy
1240097-600650-769905-1102060-1977837-127735-169801-167748,104738-111709-29808-214091-78325-72914-313416-153681,18337-55125-10100-78178-56406-15219-21111-4021,1179-43730-4063-34539-160837-20442-131819-32690,19524-24129-9057-48642-18246-15317-57031-19245,7129-22686-3700-44082-82097-21731-64778-38979,5806-21315-4107-53280-48471-5191-71184-28629,9584-17733-7771-24910-33946-4020-105239-23378,easy
600650-769905-1102060-1977837-127735-169801-167748-392660,111709-29808-214091-78325-72914-313416-153681-265680,55125-10100-78178-56406-15219-21111-4021-20352,43730-4063-34539-160837-20442-131819-32690-27370,24129-9057-48642-18246-15317-57031-19245-87495,22686-3700-44082-82097-21731-64778-38979-30314,21315-4107-53280-48471-5191-71184-28629-59641,17733-7771-24910-33946-4020-105239-23378-21218,easy
769905-1102060-1977837-127735-169801-167748-392660-581481,29808-214091-78325-72914-313416-153681-265680-8981,10100-78178-56406-15219-21111-4021-20352-5608,4063-34539-160837-20442-131819-32690-27370-4412,9057-48642-18246-15317-57031-19245-87495-2749,3700-44082-82097-21731-64778-38979-30314-4092,4107-53280-48471-5191-71184-28629-59641-1681,7771-24910-33946-4020-105239-23378-21218-1115,easy
1102060-1977837-127735-169801-167748-392660-581481-490403,214091-78325-72914-313416-153681-265680-8981-370811,78178-56406-15219-21111-4021-20352-5608-63480,34539-160837-20442-131819-32690-27370-4412-105266,48642-18246-15317-57031-19245-87495-2749-92774,44082-82097-21731-64778-38979-30314-4092-37013,53280-48471-5191-71184-28629-59641-1681-38588,24910-33946-4020-105239-23378-21218-1115-24483,easy
1977837-127735-169801-167748-392660-581481-490403-1166503,78325-72914-313416-153681-265680-8981-370811-175716,56406-15219-21111-4021-20352-5608-63480-226579,160837-20442-131819-32690-27370-4412-105266-31727,18246-15317-57031-19245-87495-2749-92774-126124,82097-21731-64778-38979-30314-4092-37013-18364,48471-5191-71184-28629-59641-1681-38588-35863,33946-4020-105239-23378-21218-1115-24483-25218,easy
127735-169801-167748-392660-581481-490403-1166503-1497074,72914-313416-153681-265680-8981-370811-175716-230415,15219-21111-4021-20352-5608-63480-226579-45182,20442-131819-32690-27370-4412-105266-31727-34954,15317-57031-19245-87495-2749-92774-126124-25995,21731-64778-38979-30314-4092-37013-18364-10855,5191-71184-28629-59641-1681-38588-35863-16425,4020-105239-23378-21218-1115-24483-25218-19412,easy
169801-167748-392660-581481-490403-1166503-1497074-1547030,313416-153681-265680-8981-370811-175716-230415-62427,21111-4021-20352-5608-63480-226579-45182-8291,131819-32690-27370-4412-105266-31727-34954-19287,57031-19245-87495-2749-92774-126124-25995-12087,64778-38979-30314-4092-37013-18364-10855-7755,71184-28629-59641-1681-38588-35863-16425-6184,105239-23378-21218-1115-24483-25218-19412-2031,easy
167748-392660-581481-490403-1166503-1497074-1547030-73095,153681-265680-8981-370811-175716-230415-62427-114106,4021-20352-5608-63480-226579-45182-8291-5087,32690-27370-4412-105266-31727-34954-19287-8573,19245-87495-2749-92774-126124-25995-12087-15389,38979-30314-4092-37013-18364-10855-7755-2893,28629-59641-1681-38588-35863-16425-6184-2983,23378-21218-1115-24483-25218-19412-2031-1220,easy
2093092-215078-77811-665975-125795-613671-1803903-1405733,153465-80570-23936-296535-9131-252432-59164-256232,44647-7823-7844-29518-2646-11608-12559-10910,39835-8476-6875-79694-28949-11094-8707-8050,11426-10396-2072-53759-10820-26967-4790-20158,9485-3809-2212-37215-6576-15705-4210-42336,6705-6683-2556-10289-7158-12485-3436-9290,5374-3624-1506-33596-2897-10773-2097-4970,easy
215078-77811-665975-125795-613671-1803903-1405733-572412,80570-23936-296535-9131-252432-59164-256232-14562,7823-7844-29518-2646-11608-12559-10910-5052,8476-6875-79694-28949-11094-8707-8050-17163,10396-2072-53759-10820-26967-4790-20158-6612,3809-2212-37215-6576-15705-4210-42336-5195,6683-2556-10289-7158-12485-3436-9290-1358,3624-1506-33596-2897-10773-2097-4970-615,easy
77811-665975-125795-613671-1803903-1405733-572412-401431,23936-296535-9131-252432-59164-256232-14562-155034,7844-29518-2646-11608-12559-10910-5052-29039,6875-79694-28949-11094-8707-8050-17163-20825,2072-53759-10820-26967-4790-20158-6612-34296,2212-37215-6576-15705-4210-42336-5195-13244,2556-10289-7158-12485-3436-9290-1358-2313,1506-33596-2897-10773-2097-4970-615-2882,easy
772132-1506431-18079-26474-13051-3576-65115-66413,6794-117814-35771-7290-19747-24452-55452-8510,20077-7021-27787-23794-36377-43268-70286-33895,8958-8320-20584-23751-99899-45622-69876-92620,8960-7240-9987-4078-7591-5495-23014-22706,9907-7195-21269-16715-7762-10301-29524-14059,11253-3392-7050-8445-4930-6975-12837-15213,3954-3803-3596-7680-6548-3722-9381-7337,easy
1506431-18079-26474-13051-3576-65115-66413-67069,117814-35771-7290-19747-24452-55452-8510-43450,7021-27787-23794-36377-43268-70286-33895-2159,8320-20584-23751-99899-45622-69876-92620-11732,7240-9987-4078-7591-5495-23014-22706-6919,7195-21269-16715-7762-10301-29524-14059-2243,3392-7050-8445-4930-6975-12837-15213-3083,3803-3596-7680-6548-3722-9381-7337-1934,easy
18079-26474-13051-3576-65115-66413-67069-876247,35771-7290-19747-24452-55452-8510-43450-261849,27787-23794-36377-43268-70286-33895-2159-131740,20584-23751-99899-45622-69876-92620-11732-36641,9987-4078-7591-5495-23014-22706-6919-13639,21269-16715-7762-10301-29524-14059-2243-24643,7050-8445-4930-6975-12837-15213-3083-8185,3596-7680-6548-3722-9381-7337-1934-9629,easy
26474-13051-3576-65115-66413-67069-876247-91656,7290-19747-24452-55452-8510-43450-261849-79316,23794-36377-43268-70286-33895-2159-131740-18133,23751-99899-45622-69876-92620-11732-36641-44662,4078-7591-5495-23014-22706-6919-13639-38485,16715-7762-10301-29524-14059-2243-24643-26273,8445-4930-6975-12837-15213-3083-8185-9837,7680-6548-3722-9381-7337-1934-9629-24810,easy
13051-3576-65115-66413-67069-876247-91656-797315,19747-24452-55452-8510-43450-261849-79316-85794,36377-43268-70286-33895-2159-131740-18133-36447,99899-45622-69876-92620-11732-36641-44662-19905,7591-5495-23014-22706-6919-13639-38485-6150,7762-10301-29524-14059-2243-24643-26273-5673,4930-6975-12837-15213-3083-8185-9837-15749,6548-3722-9381-7337-1934-9629-24810-11474,easy
3576-65115-66413-67069-876247-91656-797315-1769796,24452-55452-8510-43450-261849-79316-85794-146047,43268-70286-33895-2159-131740-18133-36447-43517,45622-69876-92620-11732-36641-44662-19905-43232,5495-23014-22706-6919-13639-38485-6150-29817,10301-29524-14059-2243-24643-26273-5673-26264,6975-12837-15213-3083-8185-9837-15749-33070,3722-9381-7337-1934-9629-24810-11474-28176,easy
65115-66413-67069-876247-91656-797315-1769796-87462,55452-8510-43450-261849-79316-85794-146047-30972,70286-33895-2159-131740-18133-36447-43517-4859,69876-92620-11732-36641-44662-19905-43232-3059,23014-22706-6919-13639-38485-6150-29817-2363,29524-14059-2243-24643-26273-5673-26264-1858,12837-15213-3083-8185-9837-15749-33070-1409,9381-7337-1934-9629-24810-11474-28176-941,easy
66413-67069-876247-91656-797315-1769796-87462-33115,8510-43450-261849-79316-85794-146047-30972-20215,33895-2159-131740-18133-36447-43517-4859-19756,92620-11732-36641-44662-19905-43232-3059-37677,22706-6919-13639-38485-6150-29817-2363-3591,14059-2243-24643-26273-5673-26264-1858-17300,15213-3083-8185-9837-15749-33070-1409-13844,7337-1934-9629-24810-11474-28176-941-9203,easy
67069-876247-91656-797315-1769796-87462-33115-764068,43450-261849-79316-85794-146047-30972-20215-64852,2159-131740-18133-36447-43517-4859-19756-74495,11732-36641-44662-19905-43232-3059-37677-36407,6919-13639-38485-6150-29817-2363-3591-31317,2243-24643-26273-5673-26264-1858-17300-22300,3083-8185-9837-15749-33070-1409-13844-19971,1934-9629-24810-11474-28176-941-9203-18061,easy
876247-91656-797315-1769796-87462-33115-764068-150629,261849-79316-85794-146047-30972-20215-64852-13455,131740-18133-36447-43517-4859-19756-74495-8746,36641-44662-19905-43232-3059-37677-36407-14998,13639-38485-6150-29817-2363-3591-31317-4489,24643-26273-5673-26264-1858-17300-22300-3126,8185-9837-15749-33070-1409-13844-19971-4795,9629-24810-11474-28176-941-9203-18061-2113,easy
91656-797315-1769796-87462-33115-764068-150629-1494570,79316-85794-146047-30972-20215-64852-13455-118622,18133-36447-43517-4859-19756-74495-8746-16114,44662-19905-43232-3059-37677-36407-14998-65337,38485-6150-29817-2363-3591-31317-4489-14789,26273-5673-26264-1858-17300-22300-3126-7826,9837-15749-33070-1409-13844-19971-4795-9688,24810-11474-28176-941-9203-18061-2113-14202,easy
797315-1769796-87462-33115-764068-150629-1494570-677618,85794-146047-30972-20215-64852-13455-118622-48896,36447-43517-4859-19756-74495-8746-16114-83218,19905-43232-3059-37677-36407-14998-65337-18585,6150-29817-2363-3591-31317-4489-14789-7152,5673-26264-1858-17300-22300-3126-7826-6842,15749-33070-1409-13844-19971-4795-9688-6142,11474-28176-941-9203-18061-2113-14202-9547,easy
1769796-87462-33115-764068-150629-1494570-677618-1879677,146047-30972-20215-64852-13455-118622-48896-246457,43517-4859-19756-74495-8746-16114-83218-18902,43232-3059-37677-36407-14998-65337-18585-8721,29817-2363-3591-31317-4489-14789-7152-24839,26264-1858-17300-22300-3126-7826-6842-32422,33070-1409-13844-19971-4795-9688-6142-33469,28176-941-9203-18061-2113-14202-9547-28253,easy
